CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ROADWAY_SURFACE_COND,CRASH_TYPE,PRIM_CONTRIBUTORY_CAUSE,NUM_UNITS,CRASH_MONTH,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,CRASH_HOUR,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE
10/23/2021 05:30:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,DRY,NO INJURY / DRIVE AWAY,IMPROPER LANE USAGE,2,10,NO INDICATION OF INJURY,0,0,17,7,41.9376389053,-87.8362097495
12/31/2023 07:30:00 PM,25,SNOW,"DARKNESS, LIGHTED ROAD",SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,12,NO INDICATION OF INJURY,0,0,19,1,41.7266484015,-87.6580936483
12/08/2022 04:00:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,IMPROPER OVERTAKING/PASSING,2,12,NO INDICATION OF INJURY,0,0,16,5,41.7856341474,-87.6739252371
02/09/2026 06:45:00 AM,30,CLEAR,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,2,NO INDICATION OF INJURY,0,0,6,2,41.9446988255,-87.7809088144
03/07/2024 09:00:00 AM,15,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,3,NO INDICATION OF INJURY,0,0,9,5,42.0050761227,-87.6902190302
09/08/2022 07:14:00 PM,30,CLEAR,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,3,9,NO INDICATION OF INJURY,0,0,19,5,41.9668991745,-87.7073511166
02/04/2023 02:05:00 PM,20,UNKNOWN,DAYLIGHT,SIDESWIPE SAME DIRECTION,T-INTERSECTION,UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,2,NO INDICATION OF INJURY,0,0,14,7,41.7367727633,-87.5878032072
05/07/2024 12:50:00 PM,35,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,IMPROPER LANE USAGE,2,5,NO INDICATION OF INJURY,0,0,12,3,41.7225820567,-87.575041988
10/15/2022 07:00:00 AM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FAILING TO REDUCE SPEED TO AVOID CRASH,3,10,NO INDICATION OF INJURY,0,0,7,7,41.9074881596,-87.7462048864
07/15/2024 12:15:00 PM,30,CLEAR,DAYLIGHT,OTHER NONCOLLISION,FOUR WAY,DRY,NO INJURY / DRIVE AWAY,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,1,7,NO INDICATION OF INJURY,0,0,12,2,41.8082170512,-87.6943500349
02/08/2023 06:40:00 PM,30,CLEAR,DUSK,PEDESTRIAN,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,2,INCAPACITATING INJURY,1,0,18,4,42.0210642478,-87.6719648077
10/31/2025 02:10:00 PM,25,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,PHYSICAL CONDITION OF DRIVER,2,10,NONINCAPACITATING INJURY,1,0,14,6,41.8841128004,-87.6443425296
07/14/2021 06:28:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,7,NO INDICATION OF INJURY,0,0,18,4,41.9972363831,-87.6970407139
04/18/2021 02:30:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,FOUR WAY,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,4,NO INDICATION OF INJURY,0,0,2,1,41.8624282318,-87.7252029417
08/16/2025 02:50:00 PM,30,UNKNOWN,UNKNOWN,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,8,NO INDICATION OF INJURY,0,0,14,7,41.9655098478,-87.6468730087
10/18/2025 06:07:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,FOLLOWING TOO CLOSELY,2,10,NONINCAPACITATING INJURY,2,0,18,7,41.8233518921,-87.6457738914
01/17/2021 07:45:00 PM,30,FREEZING RAIN/DRIZZLE,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,3,1,NO INDICATION OF INJURY,0,0,19,1,41.8746200688,-87.7132157909
10/21/2022 01:08:00 AM,45,CLEAR,"DARKNESS, LIGHTED ROAD",OVERTURNED,DIVIDED - W/MEDIAN BARRIER,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,1,10,NO INDICATION OF INJURY,0,0,1,6,41.9537660771,-87.9141970727
06/16/2021 02:20:00 PM,30,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,6,NO INDICATION OF INJURY,0,0,14,4,41.9754202853,-87.7493406886
05/12/2024 02:45:00 AM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,5,NO INDICATION OF INJURY,0,0,2,1,41.7990296043,-87.6864767968
05/13/2024 10:00:00 PM,15,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,PARKING LOT,WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,5,NO INDICATION OF INJURY,0,0,22,2,41.9238977217,-87.7782109788
01/13/2026 07:30:00 AM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,UNKNOWN,NO INJURY / DRIVE AWAY,PASSING STOPPED SCHOOL BUS,2,1,NO INDICATION OF INJURY,0,0,7,3,41.7598681294,-87.6759838049
